Date (month/day/year),Time,1,2,3,4,5,6,7,8,9,10,11
6/23/2013,20:00:00,2.329545078,3.059505858,24.56859858,2.457499548,3.082643878,13.2811381,1.920126225,0.226800881,1.41619289,1.032654085,1.183676431
6/23/2013,20:30:00,1.60479772,2.1416541,22.24993709,2.248020502,3.189762777,3.916965063,1.85962064,0.206983328,0.642374919,0.98006522,1.402575497
6/23/2013,21:00:00,2.09659057,2.753555272,11.85434882,2.639823903,3.017182328,3.505855028,1.892960452,0.22239698,0.188684382,1.783240619,0.753985672
6/23/2013,21:30:00,1.578913886,2.054239647,2.840744211,2.484654239,3.528972625,1.267589277,1.459542892,0.70132117,0.190804431,2.887606793,0.697234062
6/23/2013,22:00:00,2.182870018,1.398631249,2.226529246,2.325605334,2.981476029,1.495983741,1.431142312,0.437087134,0.154763594,1.902760768,0.697234062
6/23/2013,22:30:00,3.623736788,1.791996288,1.550892785,1.774753028,2.82079768,0.856479241,0.853252232,0.304970116,0.11236261,3.011907748,0.713448807
6/23/2013,23:00:00,3.356270501,2.447604686,1.673735778,1.757296441,2.517294132,1.929933224,0.6754399,0.206983328,0.019080443,1.91232238,0.31618754
6/23/2013,23:30:00,7.014519068,4.589258787,1.596958908,1.555575878,2.686899056,0.662343947,0.403782171,0.214690154,0.095402216,5.603104573,0.437798132
6/24/2013,00:00:00,0.49179285,2.229068554,1.489471289,0.281245015,2.047161185,1.644440143,0.149411751,0.728845549,0.120842806,0.894010713,0.389153895
6/24/2013,00:30:00,7.868685597,1.311216796,1.504826663,0.211418667,0.532618971,1.747217652,0.171638293,1.023906889,0.091162117,5.211078485,0.348617031
6/24/2013,01:00:00,7.368264802,1.617167382,1.458760541,0.159048905,0.577251846,1.107713152,0.207447721,1.121893677,0.02756064,4.121054728,0.421583386
6/24/2013,01:30:00,1.251051986,2.054239647,1.38198367,0.137713076,0.73495467,1.381786509,0.156820598,0.849952815,0.078441822,0.693216863,0.299972794
6/24/2013,02:00:00,1.190656373,2.054239647,1.412694418,0.205599804,0.63378682,0.982096197,0.185221179,0.307172067,0.036040837,0.57847752,0.437798132
6/24/2013,02:30:00,5.332069845,1.617167382,1.535537411,0.133833835,0.547496596,1.621600697,0.132124441,0.235608682,0.067841576,0.501984625,0.924240501
6/24/2013,03:00:00,5.944653921,1.26750957,1.581603534,0.230814875,0.541545546,1.495983741,0.198804066,0.242214533,0.042400985,0.559354296,0.46212025
6/24/2013,03:30:00,9.956648222,1.573460155,1.64302503,0.287063878,0.604031571,0.662343947,0.117306747,0.248820384,0.061481428,0.611943162,0.46212025
6/24/2013,04:00:00,2.26052152,2.054239647,1.658380404,0.104739523,0.684370745,1.575921804,0.188925603,0.226800881,0.044521034,0.607162356,0.445905505
6/24/2013,04:30:00,0.560816408,2.010532421,1.612314282,0.102799902,0.601056046,0.947837027,0.134594057,0.246618433,0.057241329,0.583258326,0.308080167
6/24/2013,05:00:00,1.000841589,1.486045702,1.612314282,0.118316869,0.544521071,1.34752734,0.172873101,0.231204781,0.044521034,0.516327043,0.389153895
6/24/2013,05:30:00,6.807448395,1.180095117,2.656479722,0.071765969,0.547496596,1.655859866,0.151881367,0.245517458,0.057241329,0.60238155,0.381046522
6/24/2013,06:00:00,6.056817203,1.748289062,36.45365814,0.112498006,0.550472121,0.810800348,0.151881367,0.252123309,0.044521034,0.57847752,0.308080167
6/24/2013,06:30:00,6.617633611,4.501844334,34.42674876,0.469388233,0.63973787,1.096293429,0.172873101,0.225699906,0.057241329,0.588039132,0.397261268
6/24/2013,07:00:00,0.836910639,20.67351815,27.10223531,0.434475058,0.601056046,0.982096197,1.648468495,0.247719409,0.036040837,0.540231072,0.559408724
6/24/2013,07:30:00,0.440025181,1.398631249,22.37278008,0.686625762,0.65759102,1.59876125,1.46695174,0.223497955,0.063601477,0.702778475,1.451219733
6/24/2013,08:00:00,0.63846791,4.54555156,21.83534199,0.696323866,1.005727443,1.941352947,2.591861702,0.22459893,0.377368764,0.75536734,0.551301351
6/24/2013,08:30:00,2.286405354,3.452870897,24.81428457,0.863131254,0.845049094,1.975612117,1.416324617,0.198175527,0.171723988,0.75536734,0.454012877
6/24/2013,09:00:00,1.380471157,1.180095117,20.66833356,1.262693138,2.630364081,0.856479241,2.354778592,0.18386285,0.150523496,0.975284414,0.421583386
6/24/2013,09:30:00,3.865319241,2.097946874,17.09053139,1.811605823,5.620766685,1.31326817,3.182099859,0.151934571,0.171723988,1.003969249,0.535086606
6/24/2013,10:00:00,0.569444352,2.709848045,1.56624816,0.921319878,3.880084572,0.822220072,2.559756697,0.136520919,0.108122511,0.98006522,1.394468124
6/24/2013,10:30:00,0.828282694,1.879410741,1.64302503,0.48684482,1.44610514,1.827155715,2.401701291,0.226800881,0.150523496,0.822298623,5.610301986
6/24/2013,11:00:00,0.49179285,2.360190233,1.750512649,0.240512979,1.945993336,0.890738411,2.242411077,0.22019503,0.377368764,1.319502442,4.240155981
6/24/2013,11:30:00,0.949073921,2.491311913,1.550892785,0.242452599,1.859703112,0.879318688,1.764540434,0.103491664,0.02756064,1.128270204,0.502657114
6/24/2013,12:00:00,5.728955303,2.447604686,3.270694686,0.314218569,0.73495467,1.438885125,1.936178727,0.063856559,0.065721526,1.405556949,0.397261268
6/24/2013,12:30:00,6.091328982,2.535019139,2.994297952,0.610980551,1.38064359,2.249685474,0.411191018,0.073765335,0.231085367,4.613477741,0.591838215
6/24/2013,13:00:00,9.53387893,2.491311913,3.654579039,0.545033444,1.145577117,2.672215233,0.246961572,0.07266436,0.05512128,6.368033525,1.370146005
6/24/2013,13:30:00,7.299241244,2.491311913,3.47031455,0.692444624,0.696272845,1.678699313,0.476635835,0.049543882,0.322247484,6.04293872,0.494549742
6/24/2013,14:00:00,1.889519897,2.40389746,2.533636729,0.638135242,1.050360317,3.311719733,0.577890079,0.078169236,0.048761132,3.107523867,0.454012877
6/24/2013,14:30:00,1.475378549,2.447604686,3.255339312,0.624557896,0.782563069,3.928384787,0.535906612,0.063856559,0.184444284,0.870106683,0.332402285
6/24/2013,15:00:00,4.814393161,2.360190233,3.163207067,0.70796159,0.827195944,5.355850189,0.521088918,0.073765335,0.131443053,0.879668295,0.421583386
6/24/2013,15:30:00,11.88930784,2.316483007,3.0250087,0.987266985,2.555975957,1.975612117,0.448235254,0.080371186,0.150523496,0.870106683,0.51887186
6/24/2013,16:00:00,13.70117624,2.40389746,2.840744211,0.773908697,2.332811583,2.523758831,0.512445263,0.057250708,0.546972703,3.265290463,1.175569058
6/24/2013,16:30:00,11.48379444,2.797262499,3.28605006,0.919380257,2.175108759,2.478079938,1.401506923,0.080371186,1.066384766,2.624662466,0.51887186
6/24/2013,17:00:00,8.360478447,2.753555272,3.915620399,1.315062899,1.36874149,2.295364367,1.832454867,0.068260459,1.83172254,4.75690192,1.183676431
6/24/2013,17:30:00,4.167297306,3.234334764,3.915620399,1.479930667,4.055640546,12.12774606,2.26957685,0.064957534,1.772361161,4.584792906,1.321501768
6/24/2013,18:00:00,3.477061728,27.92891776,4.637322982,3.351664735,4.076469221,14.73144295,2.463441684,0.071563385,0.862860039,4.809490785,0.737770926
6/24/2013,18:30:00,3.934342798,46.98526853,22.51097845,1.464413701,3.918766397,13.45243395,2.027554509,0.056149733,1.146946637,3.499549955,0.770200417
6/24/2013,19:00:00,1.846380173,40.42918455,31.37102931,1.619583364,2.963622879,8.941643279,3.025279261,0.079270211,0.934941713,1.764117395,0.794522536
6/24/2013,19:30:00,1.742844836,36.58294861,25.19816892,1.60988526,3.174885152,9.992257815,2.3560134,0.063856559,1.007023387,1.281255994,0.826952027
6/24/2013,20:00:00,4.150041417,43.35756873,20.02340784,1.697168196,2.966598404,13.49811284,2.480728994,0.084775087,0.956142205,1.482049844,0.786415163
6/24/2013,20:30:00,1.466750605,36.93260643,25.87380538,2.273235572,4.088371321,11.56817962,1.725026583,0.091380937,0.265006155,1.381652919,0.697234062
6/24/2013,21:00:00,2.295033299,39.33650389,18.25753982,1.862035964,5.308336562,3.026226652,1.620067914,0.075967285,0.125082905,1.740213366,0.705341435
6/24/2013,21:30:00,2.812709983,39.0305533,15.86210146,1.846518997,2.80889558,1.039194813,1.417559425,0.102390689,0.146283397,1.520296292,0.689126689
6/24/2013,22:00:00,0.974957755,41.60927967,14.3572748,1.493508013,2.130475885,1.610180974,1.152075735,0.122208242,0.190804431,1.329064054,0.397261268
6/24/2013,22:30:00,0.483164905,8.828859761,8.000149913,1.105583854,2.169157709,1.279009,0.607525468,0.279647688,0.182324234,1.462926621,0.470227623
6/24/2013,23:00:00,1.095748981,2.010532421,1.535537411,0.742874765,2.065014335,1.336107616,0.258074843,0.275243787,0.120842806,3.92982249,0.478334996
6/24/2013,23:30:00,5.737583248,1.923117968,1.443405167,0.634256,1.937066761,2.044130456,0.148176943,0.227901856,0.186564333,4.044561833,0.348617031
6/25/2013,00:00:00,1.104376926,2.1416541,1.535537411,0.263788428,0.66949312,1.564502081,0.119776363,0.198175527,0.120842806,0.788832982,0.454012877
6/25/2013,00:30:00,0.793770915,1.923117968,1.90406639,0.314218569,0.592129471,0.685183393,0.132124441,0.530670022,0.180204185,0.812737011,0.46212025
6/25/2013,01:00:00,0.405513402,1.923117968,1.996198635,0.320037431,0.577251846,1.815735991,0.24819638,0.761874803,0.089042068,0.769709758,0.31618754
6/25/2013,01:30:00,0.880050363,1.879410741,1.996198635,0.271546911,0.642713395,0.376850866,0.214856568,0.934727902,0.05512128,0.764928952,0.332402285
6/25/2013,02:00:00,0.319233955,1.879410741,1.827289519,0.246331841,0.547496596,1.393206232,0.177812332,0.876376219,0.05512128,0.769709758,1.467434479
6/25/2013,02:30:00,0.949073921,2.010532421,1.627669656,0.221116771,0.517741346,0.970676473,0.12101117,0.88078012,0.033920788,0.597600744,0.672911943
6/25/2013,03:00:00,0.80239886,1.923117968,1.627669656,0.221116771,0.455255322,0.833639795,0.16175983,0.855457691,0.072081674,0.611943162,0.356724404
6/25/2013,03:30:00,6.022305424,1.835703515,1.64302503,0.224996012,0.615933671,1.370366786,0.211152144,0.210286254,0.016960394,0.564135102,0.648589825
6/25/2013,04:00:00,0.3278619,1.835703515,1.673735778,0.159048905,0.586178421,1.141972322,0.207447721,0.219094055,0.074201723,0.573696714,0.308080167
6/25/2013,04:30:00,0.880050363,1.704581835,1.596958908,0.129954593,0.818269369,1.199070938,0.140768096,0.225699906,0.02756064,0.540231072,0.332402285
6/25/2013,05:00:00,0.716119413,1.704581835,1.489471289,0.182324355,0.892657494,1.484564018,0.140768096,0.202579427,0.095402216,0.55457349,0.454012877
6/25/2013,05:30:00,5.884258308,1.660874609,1.535537411,0.137713076,0.782563069,0.491048098,0.14447252,0.233406732,0.014840345,0.573696714,0.31618754
6/25/2013,06:00:00,0.241582453,27.31701659,11.02515861,0.159048905,0.493937146,2.774992742,0.134594057,0.21799308,0.08268192,0.55457349,0.46212025
6/25/2013,06:30:00,0.845538584,60.75304489,37.12929461,0.405380746,0.544521071,1.518823188,0.156820598,0.230103806,0.093282166,0.521107848,0.526979233
6/25/2013,07:00:00,0.47453696,69.23224684,31.78562441,0.24439222,5.427357561,0.867898964,0.94709763,0.22239698,0.16748389,0.549792684,0.364831777
6/25/2013,07:30:00,0.80239886,4.064772068,28.36137599,0.374346814,5.57613381,2.032710733,2.33872609,0.215791129,0.377368764,0.592819938,0.372939149
6/25/2013,08:00:00,2.269149465,3.54028535,24.41504484,0.969810398,2.550024907,0.765121456,3.179630244,0.456904687,0.197164579,3.671658969,0.551301351
6/25/2013,08:30:00,3.968854577,2.27277578,6.034662027,0.351071364,1.169381317,3.311719733,1.364462687,0.102390689,0.175964087,6.329787077,1.426897615
6/25/2013,09:00:00,1.363215268,1.966825194,2.318661491,0.449992025,2.710703256,1.724378206,0.100019437,0.136520919,0.608454131,3.810302342,0.624267707
6/25/2013,09:30:00,1.311447599,1.748289062,3.101785571,0.783606801,2.799969005,2.62653634,0.171638293,0.118905316,1.8041619,0.90835313,0.583730842
6/25/2013,10:00:00,0.681607634,1.791996288,2.303306117,0.962051915,1.716877913,3.311719733,0.096315013,0.140924819,1.808401998,0.611943162,0.340509658
6/25/2013,10:30:00,1.389099102,1.923117968,2.334016865,0.795244526,1.080115567,0.936417304,0.648274127,0.096885813,2.213331403,0.631066385,0.31618754
6/25/2013,11:00:00,0.526304629,1.704581835,2.211173872,0.711840832,1.252696016,0.890738411,0.697666442,0.105693614,1.891083919,0.592819938,0.413476013
6/25/2013,11:30:00,3.071548325,1.617167382,2.272595369,0.587705101,1.047384793,1.336107616,0.506271223,0.115602391,1.899564116,0.564135102,0.356724404
6/25/2013,12:00:00,0.603956131,1.573460155,1.689091152,0.552791927,0.967045618,0.570986161,0.135828865,0.095784838,0.898900876,0.597600744,0.308080167
6/25/2013,12:30:00,5.953281866,1.617167382,1.658380404,0.806882251,0.806367269,1.370366786,0.133359249,0.11119849,0.059361379,3.461303507,0.397261268
6/25/2013,13:00:00,14.10668964,1.791996288,1.704446527,0.709901211,0.71115047,0.879318688,2.506659959,0.082573136,0.281966548,2.337814109,1.183676431
6/25/2013,13:30:00,3.08017627,1.923117968,2.533636729,0.762270973,1.178307892,0.913577857,1.727496198,0.105693614,0.318007385,1.51073468,0.762093044
6/25/2013,14:00:00,0.690235579,1.966825194,3.086430197,0.667229554,0.949192468,1.450304849,1.412620194,0.101289714,0.262886105,0.836641041,0.445905505
6/25/2013,14:30:00,7.894569431,1.923117968,3.946331147,0.601282447,0.925388268,1.473144295,1.311365949,0.101289714,0.154763594,0.903572324,0.454012877
6/25/2013,15:00:00,14.43455154,1.879410741,3.316760808,0.531456098,0.880755394,0.902158134,1.312600757,0.11340044,0.233205416,0.889229907,1.062065838
6/25/2013,15:30:00,14.04629403,1.835703515,2.886810333,0.541154202,1.651416363,2.032710733,1.406446154,0.090279962,0.169603939,0.937037966,0.364831777
6/25/2013,16:00:00,14.35690004,3.627699803,3.071074823,0.385984538,1.359814915,1.199070938,1.289139408,0.11340044,0.657215263,0.884449101,0.57562347
6/25/2013,16:30:00,13.89099102,1.617167382,3.869554277,0.839855805,1.41634989,2.478079938,1.40891577,0.082573136,0.86073999,0.841421847,0.891811009
6/25/2013,17:00:00,5.685815579,2.229068554,3.946331147,0.795244526,3.930668497,12.71015194,1.638590032,0.102390689,2.168810369,0.850983459,0.454012877
6/25/2013,17:30:00,1.251051986,2.360190233,5.405091688,0.768089835,3.282004052,12.91570696,1.641059648,0.10899654,1.833842589,1.262132771,1.653904054
6/25/2013,18:00:00,7.730638481,2.622433592,8.491521885,2.791114325,4.612063717,13.21261976,2.541234579,0.093582888,1.91440446,1.090023756,0.859381518
6/25/2013,18:30:00,1.941287565,2.360190233,4.314860126,3.283778007,3.481364225,13.60089035,2.804248654,0.11340044,0.11024256,3.743371058,0.697234062
6/25/2013,19:00:00,1.967171399,2.535019139,4.391636996,1.262693138,2.999329179,13.89780315,2.316499548,0.092481913,0.097522265,2.170485901,1.970091593
6/25/2013,19:30:00,1.751472781,42.61454588,4.06917414,1.297606312,2.933867629,13.70366786,2.144861256,0.11340044,0.116602708,1.171297458,1.694440918
6/25/2013,20:00:00,1.820496339,78.14852105,4.115240262,1.134678165,2.588706731,12.99564502,1.806523902,0.094683863,0.114482659,4.771244338,0.77830779
6/25/2013,20:30:00,1.803240449,47.16009744,4.161306385,2.032722594,3.085619403,10.49472564,1.690451963,0.093582888,0.180204185,4.713874666,0.640482452
6/25/2013,21:00:00,1.682449223,42.61454588,3.639223665,2.571937175,2.716654306,4.419432885,1.863325063,0.11119849,0.089042068,4.627820159,0.794522536
6/25/2013,21:30:00,3.71864418,53.62876696,2.180463124,2.222805432,2.573829107,1.587341527,1.403976539,0.090279962,0.122962856,7.1520857,0.664804571
6/25/2013,22:00:00,2.726430536,70.1500986,1.765868023,1.466353321,2.398273133,1.758637375,1.131084001,0.11119849,0.190804431,3.236605628,0.599945588
6/25/2013,22:30:00,0.992213644,64.16220856,1.612314282,1.181229065,1.100944242,0.628084777,1.071813224,0.1860648,0.133563102,5.579200543,0.616160334
6/25/2013,23:00:00,6.3070276,18.48815683,1.581603534,0.203660184,0.901584069,1.838575438,0.329693699,0.212488204,0.19292448,3.169674344,0.31618754
6/25/2013,23:30:00,13.32154667,2.447604686,1.550892785,0.215297908,0.535594496,1.290428724,0.186455987,0.203680403,0.120842806,0.807956205,0.299972794
6/26/2013,00:00:00,0.250210397,1.879410741,1.550892785,0.624557896,0.794465169,9.649666118,0.139533288,0.988675684,0.13992325,0.764928952,0.608052961
6/26/2013,00:30:00,7.031774958,2.054239647,1.56624816,0.190082838,0.755783345,1.416045679,0.182751564,0.226800881,0.014840345,0.645408803,0.308080167
6/26/2013,01:00:00,7.463172194,2.1416541,1.550892785,0.281245015,0.505839246,0.970676473,0.10372386,0.648474363,0.072081674,0.559354296,0.308080167
6/26/2013,01:30:00,8.023988602,2.010532421,1.581603534,0.320037431,1.205087616,1.221910384,0.181516756,0.221296005,0.046641083,0.654970415,0.46212025
6/26/2013,02:00:00,7.394148637,1.923117968,1.596958908,0.250211083,0.940265893,1.084873706,0.151881367,0.206983328,0.053001231,0.607162356,0.308080167
6/26/2013,02:30:00,3.873947185,1.879410741,1.627669656,0.228875254,0.842073569,0.765121456,0.338337354,0.216892104,0.069961625,0.568915908,0.308080167
6/26/2013,03:00:00,1.406354992,1.879410741,1.673735778,0.257969566,0.666517595,1.187651215,0.211152144,0.229002831,0.036040837,0.53066946,0.454012877
6/26/2013,03:30:00,9.093853749,1.791996288,1.658380404,0.201720563,0.642713395,1.050614536,0.187690795,0.216892104,0.154763594,0.688436057,0.324294912
6/26/2013,04:00:00,5.133627116,1.835703515,3.961686521,0.211418667,0.830171469,0.913577857,0.10372386,0.668291916,0.156883643,0.583258326,0.299972794
6/26/2013,04:30:00,0.81965475,1.879410741,1.658380404,0.205599804,0.702223895,1.861414884,0.188925603,1.10537905,0.122962856,0.621504773,0.429690759
6/26/2013,05:00:00,0.733375302,1.748289062,1.612314282,0.172626251,0.618909196,0.753701732,0.108663092,1.065743945,0.02756064,0.511546237,0.340509658
6/26/2013,05:30:00,9.275040588,3.671407029,1.704446527,0.257969566,0.604031571,1.427465402,0.243257149,1.07124882,0.084801969,0.568915908,0.308080167
6/26/2013,06:00:00,5.590908187,18.88152187,1.658380404,0.290943119,0.627835771,0.822220072,0.227204647,1.119691727,0.031800739,0.611943162,0.46212025
6/26/2013,06:30:00,7.661614923,1.791996288,1.64302503,0.217237529,0.70519942,0.95925675,0.148176943,1.048128342,0.05512128,0.583258326,0.356724404
6/26/2013,07:00:00,0.526304629,2.447604686,1.581603534,0.232754495,0.520716871,3.254621117,0.695196826,0.947939604,0.366768518,0.506765431,1.507971343
6/26/2013,07:30:00,0.845538584,3.496578123,1.612314282,0.801063389,0.892657494,1.758637375,1.310131141,0.197074552,0.142043299,0.674093639,0.510764487
6/26/2013,08:00:00,1.924031676,3.015798631,0.153553741,1.029938642,3.389122951,2.261105197,2.473320147,0.213589179,0.290446745,7.740124832,0.616160334
6/26/2013,08:30:00,1.820496339,2.185361327,0,0.339433639,2.913038954,2.238265751,2.468380915,0.199276502,0.099642314,5.760871169,0.802629908
6/26/2013,09:00:00,3.511573507,1.923117968,0,0.614859792,3.308783776,2.500919385,1.421263849,0.18386285,0.084801969,2.600758437,0.997206856
6/26/2013,09:30:00,1.285563765,2.010532421,1.934777138,0.574127756,2.136426935,2.478079938,1.165658621,0.18386285,0.233205416,0.817517817,0.510764487
6/26/2013,10:00:00,0.595328187,2.27277578,2.303306117,0.661410691,0.827195944,1.59876125,1.232338246,0.166247248,0.313767287,0.879668295,0.470227623
6/26/2013,10:30:00,0.672979689,2.491311913,1.781223397,0.651712587,1.341961765,2.900609697,1.729965814,0.161843347,0.046641083,0.812737011,1.280964904
6/26/2013,11:00:00,1.889519897,2.40389746,1.858000268,0.647833346,3.055864153,3.974063679,2.036198164,0.103491664,0.428249946,1.032654085,1.264750159
6/26/2013,11:30:00,4.564182764,2.491311913,1.827289519,0.737055902,1.318157566,2.546598277,2.018910854,0.099087763,0.710216494,1.338625666,1.929554729
6/26/2013,12:00:00,2.027567012,2.622433592,1.397339044,0.870889737,1.318157566,2.500919385,0.490218721,0.112299465,0.438850192,0.90835313,0.8350594
6/26/2013,12:30:00,1.44086677,2.622433592,0,0.603222067,3.865206947,3.003387206,0.440826407,0.091380937,0.016960394,0.889229907,0.624267707
6/26/2013,13:00:00,0.457281071,2.491311913,0,0.566369272,3.621213899,2.615116617,0.621108354,0.117804341,0.086922019,0.812737011,0.794522536
6/26/2013,13:30:00,5.806606806,2.578726366,0,0.36658833,3.005280228,2.27252492,0.738415101,0.114501416,0.014840345,0.846202653,1.921447356
6/26/2013,14:00:00,2.985268878,2.535019139,1.596958908,0.287063878,2.264374509,1.95277267,0.435887175,0.097986788,0.086922019,0.855764265,1.35393126
6/26/2013,14:30:00,2.571127531,2.578726366,2.149752376,0.413139229,0.916461693,5.298751573,0.505036415,0.117804341,0.038160886,0.913133936,0.372939149
6/26/2013,15:00:00,8.938550744,2.622433592,2.026909383,0.296761982,1.276500216,5.470047421,0.595177389,0.099087763,0.091162117,1.725870948,0.445905505
6/26/2013,15:30:00,13.8478513,2.622433592,2.303306117,0.300641223,0.803391744,7.068808671,0.572950848,0.11340044,0.014840345,7.132962477,0.526979233
6/26/2013,16:00:00,13.52861734,3.234334764,4.115240262,1.307304416,0.919437218,5.527146037,0.608760276,0.164045297,0.396449207,8.409437665,0.413476013
6/26/2013,16:30:00,10.17234684,2.972091405,4.92907509,1.941560416,1.023580593,3.928384787,0.611229891,0.116703366,1.97164579,3.227044016,0.46212025
6/26/2013,17:00:00,3.321758722,7.779886324,4.821587472,1.959017004,1.493713539,4.122520081,0.661857014,0.138722869,2.141249728,3.647754939,0.908025755
6/26/2013,17:30:00,1.389099102,26.61770096,5.927174408,1.887251034,2.594657781,3.106164715,2.016441238,0.063856559,1.990726233,7.697097579,2.01873583
6/26/2013,18:00:00,4.926556443,1.923117968,5.389736314,1.223900722,7.03414105,1.473144295,1.574380024,0.067159484,1.876243574,3.853329595,0.964777365
6/26/2013,18:30:00,2.079334681,2.27277578,4.760165975,5.483307989,2.895185804,1.964192393,2.262168002,0.075967285,1.401352545,1.391214531,1.370146005
6/26/2013,19:00:00,2.200125907,5.070038279,4.913719716,1.264632759,2.794017955,1.63302042,2.936373095,0.060553633,0.067841576,1.314721636,1.159354312
6/26/2013,19:30:00,1.691077168,2.097946874,4.130595636,1.185108306,2.463734682,1.621600697,1.916421801,0.095784838,0.11236261,1.281255994,0.908025755
6/26/2013,20:00:00,2.070706736,3.015798631,26.99474769,1.225840343,2.368517883,1.907093777,1.726261391,0.110097515,0.091162117,1.405556949,0.57562347
6/26/2013,20:30:00,1.820496339,2.1416541,23.06377192,1.668073884,3.814623023,3.403077519,0.763111258,0.143126769,0.159003693,1.893199156,5.869737916
6/26/2013,21:00:00,1.93265962,1.923117968,2.16510775,2.498231585,3.380196376,2.832091358,0.791511839,0.153035546,0.150523496,6.114650809,1.572830326
6/26/2013,21:30:00,2.174242073,1.835703515,1.612314282,2.319786472,1.42825199,2.192586858,0.761876451,0.180559925,0.173844037,2.137020259,1.078280584
6/26/2013,22:00:00,5.50462874,2.010532421,1.596958908,2.312027988,1.276500216,1.233330107,0.760641643,0.203680403,0.148403447,4.642162577,1.086387957
6/26/2013,22:30:00,2.001683178,1.791996288,1.412694418,1.629281468,1.609759013,1.530242911,0.759406835,0.593425606,0.173844037,4.919449322,1.87280312
6/26/2013,23:00:00,2.709174646,1.923117968,1.627669656,1.410104318,1.309230991,1.221910384,0.765580874,0.530670022,0.220485121,1.33384486,1.402575497
6/26/2013,23:30:00,5.987793645,1.791996288,1.535537411,1.369372282,0.886706444,2.877770251,0.28894504,1.018402013,0.11236261,0.750586534,0.948562619
6/27/2013,00:00:00,0.681607634,2.185361327,1.719801901,0.882527462,0.827195944,1.735797929,0.176577524,0.197074552,0.108122511,4.694751442,0.445905505
6/27/2013,00:30:00,0.923190086,1.791996288,2.564347477,0.446112783,0.71710152,0.548146714,0.167933869,0.997483485,0.023320542,0.688436057,0.31618754
6/27/2013,01:00:00,0.241582453,1.923117968,2.103686254,0.358829847,0.490961621,1.427465402,0.125950402,0.997483485,0.106002462,0.712340086,0.389153895
6/27/2013,01:30:00,1.389099102,1.748289062,1.719801901,0.36658833,0.684370745,1.004935643,0.164229446,0.982069833,0.014840345,0.712340086,0.478334996
6/27/2013,02:00:00,1.138888705,1.835703515,1.735157275,0.378226055,0.672468645,1.416045679,0.129654825,1.001887386,0.099642314,0.726682504,0.372939149
6/27/2013,02:30:00,1.009469534,1.879410741,1.719801901,0.271546911,0.544521071,1.370366786,0.175342716,0.231204781,0.014840345,0.640627997,0.31618754
6/27/2013,03:00:00,0.733375302,1.748289062,1.704446527,0.269607291,0.532618971,1.221910384,0.122245978,0.14753067,0.095402216,0.607162356,0.478334996
6/27/2013,03:30:00,5.9791657,1.748289062,1.735157275,0.155169664,0.702223895,0.776541179,0.185221179,0.062755584,0.02756064,0.568915908,0.405368641
6/27/2013,04:00:00,0.258838342,1.879410741,1.673735778,0.093101798,0.562374221,1.461724572,0.116071939,0.083674111,0.095402216,0.511546237,0.31618754
6/27/2013,04:30:00,0.931818031,1.879410741,1.673735778,0.118316869,0.470132947,0.810800348,0.174107908,0.085876062,0.016960394,0.568915908,0.364831777
6/27/2013,05:00:00,0.897306252,1.835703515,1.765868023,0.126075352,0.70519942,1.050614536,0.123480786,0.061654608,0.08268192,0.568915908,0.46212025
6/27/2013,05:30:00,5.83249064,2.054239647,1.64302503,0.079524453,0.612958146,1.34752734,0.208682529,0.162944322,0.023320542,0.674093639,0.308080167
6/27/2013,06:00:00,0.405513402,1.660874609,1.627669656,0.139652697,0.544521071,1.153392045,0.12718521,0.091380937,0.084801969,0.564135102,0.31618754
6/27/2013,06:30:00,0.664351744,1.704581835,1.581603534,0.471327853,0.514765821,3.151843608,0.208682529,0.079270211,0.118722757,0.597600744,1.143139567
6/27/2013,07:00:00,0.742003247,1.660874609,1.550892785,0.465508991,1.047384793,2.124068518,1.250860364,0.086977037,0.377368764,0.903572324,1.775514646
6/27/2013,07:30:00,0.578072297,3.452870897,1.64302503,0.506241028,0.859926719,2.112648795,1.906543338,0.061654608,0.161123742,0.774490564,0.405368641
6/27/2013,08:00:00,2.26052152,2.229068554,1.612314282,2.038541456,0.842073569,1.564502081,1.483004242,0.085876062,0.148403447,0.812737011,0.510764487
6/27/2013,08:30:00,4.35711209,2.666140819,1.673735778,1.417862802,1.812094712,2.146907965,1.423733464,0.080371186,0.349808124,3.461303507,0.445905505
6/27/2013,09:00:00,0.379629568,2.578726366,1.735157275,0.630376759,1.609759013,1.9185135,1.768244858,0.116703366,0.358288321,5.31147541,0.77830779
6/27/2013,09:30:00,1.026725423,2.097946874,4.3302155,0.529516477,1.925164661,1.358947063,1.592902141,0.159641397,0.074201723,4.589573711,0.543193978
6/27/2013,10:00:00,0.336489845,1.791996288,2.349372239,0.53727496,0.975972193,0.650924223,1.344705761,0.10899654,0.019080443,0.645408803,1.272857532
6/27/2013,10:30:00,0.992213644,2.010532421,2.088330879,0.570248514,2.005503836,1.438885125,1.805289094,0.059452658,0.080561871,0.688436057,0.656697198
6/27/2013,11:00:00,3.55471323,2.447604686,2.779322715,0.271546911,0.967045618,1.324687893,1.720087351,0.080371186,0.014840345,0.688436057,0.46212025
6/27/2013,11:30:00,10.75041914,2.40389746,1.719801901,0.269607291,1.133675017,1.141972322,1.579319255,0.083674111,0.086922019,0.688436057,0.454012877
6/27/2013,12:00:00,9.87899672,2.447604686,1.873355642,0.420897713,1.154503692,4.054001742,1.359523456,0.060553633,0.016960394,0.702778475,1.49986397
